Date,Month,Year,Medicine_Name,ATC_Code,Stock_Available,Stock_Sold,Stockout_Flag,External_Factor,Price_per_Unit,Supplier_ID,Reorder_Level,Days_to_Stockout
2022-Jan-09,January,2022,Sitagliptin,A10B,120,10,0,High,17.68,SUP001,30,11
2022-Jan-09,January,2022,Ethinylestradiol,G03A,157,23,0,Low,4.33,SUP003,43,5
2022-Jan-09,January,2022,Levonorgestrel,G03A,303,43,0,Medium,9.06,SUP004,54,6
2022-Jan-09,January,2022,Methotrexate,L04A,285,40,0,High,19.2,SUP007,67,6
2022-Jan-09,January,2022,Cyclosporine,L04A,252,35,0,High,10.04,SUP006,35,6
2022-Jan-10,January,2022,Diclofenac,M01AB,183,28,0,Low,3.84,SUP009,48,5
2022-Jan-10,January,2022,Ketoprofen,M01AB,172,34,0,Medium,0.73,SUP006,62,4
2022-Jan-10,January,2022,Naproxen,M01AB,246,7,0,High,2.98,SUP003,60,34
2022-Jan-10,January,2022,Ibuprofen,M01AE,472,43,0,Medium,9.16,SUP004,100,9
2022-Jan-10,January,2022,Dexibuprofen,M01AE,64,23,0,Low,9.83,SUP001,44,1
2022-Jan-10,January,2022,Aspirin,N02BA,203,43,0,Medium,2.68,SUP009,73,3
2022-Jan-10,January,2022,Diflunisal,N02BA,217,45,0,Low,18.37,SUP006,57,3
2022-Jan-10,January,2022,Paracetamol,N02BE,300,17,0,Low,16.31,SUP009,34,16
2022-Jan-10,January,2022,Phenacetin,N02BE,313,45,0,Low,15.96,SUP007,34,5
2022-Jan-10,January,2022,Diazepam,N05B,169,22,0,Low,7.3,SUP006,37,6
2022-Jan-10,January,2022,Alprazolam,N05B,375,38,0,High,1.18,SUP008,68,8
2022-Jan-10,January,2022,Zolpidem,N05C,457,46,0,Low,10.2,SUP006,72,8
2022-Jan-10,January,2022,Eszopiclone,N05C,223,20,0,Low,13.63,SUP002,41,10
2022-Jan-10,January,2022,Salbutamol,R03,70,7,0,Low,3.53,SUP001,53,9
2022-Jan-10,January,2022,Formoterol,R03,428,44,0,Low,9.29,SUP006,73,8
2022-Jan-10,January,2022,Budesonide,R03,210,22,0,Low,11.59,SUP007,32,8
2022-Jan-10,January,2022,Loratadine,R06,338,45,0,High,8.82,SUP009,33,6
2022-Jan-10,January,2022,Cetirizine,R06,300,20,0,High,16.14,SUP006,21,14
2022-Jan-10,January,2022,Diphenhydramine,R06,457,34,0,High,19.65,SUP006,27,12
2022-Jan-10,January,2022,Amoxicillin,J01C,295,20,0,High,6.68,SUP010,59,13
2022-Jan-10,January,2022,Penicillin,J01C,223,44,0,High,14.84,SUP002,53,4
2022-Jan-10,January,2022,Cefalexin,J01C,439,24,0,High,18.17,SUP005,77,17
2022-Jan-10,January,2022,Ceftriaxone,J01D,135,48,0,High,1.29,SUP009,77,1
2022-Jan-10,January,2022,Cefixime,J01D,437,42,0,Medium,14.74,SUP007,78,9
2022-Jan-10,January,2022,Atorvastatin,C10A,443,32,0,Low,16.07,SUP005,68,12
2022-Jan-10,January,2022,Rosuvastatin,C10A,109,9,0,High,7.76,SUP010,21,11
2022-Jan-10,January,2022,Metformin,A10B,328,25,0,High,8.65,SUP010,58,12
2022-Jan-10,January,2022,Gliclazide,A10B,270,49,0,Medium,13,SUP005,99,4
2022-Jan-10,January,2022,Sitagliptin,A10B,232,26,0,High,11.81,SUP006,34,7
2022-Jan-10,January,2022,Ethinylestradiol,G03A,484,48,0,High,15.19,SUP007,24,9
2022-Jan-10,January,2022,Levonorgestrel,G03A,76,15,0,High,11.63,SUP004,30,4
2022-Jan-10,January,2022,Methotrexate,L04A,76,10,0,Low,14.79,SUP009,72,6
2022-Jan-10,January,2022,Cyclosporine,L04A,401,39,0,High,5.21,SUP008,45,9
2022-Jan-11,January,2022,Diclofenac,M01AB,107,29,0,Low,13.21,SUP005,74,2
2022-Jan-11,January,2022,Ketoprofen,M01AB,374,18,0,High,2.33,SUP006,77,19
2022-Jan-11,January,2022,Naproxen,M01AB,109,50,0,High,4.4,SUP005,54,1
2022-Jan-11,January,2022,Ibuprofen,M01AE,275,27,0,Medium,15.73,SUP002,47,9
2022-Jan-11,January,2022,Dexibuprofen,M01AE,474,49,0,High,12.54,SUP010,60,8
2022-Jan-11,January,2022,Aspirin,N02BA,256,8,0,High,10.56,SUP004,59,31
2022-Jan-11,January,2022,Diflunisal,N02BA,457,19,0,High,7.68,SUP001,79,23
2022-Jan-11,January,2022,Paracetamol,N02BE,262,13,0,Medium,11.15,SUP003,48,19
2022-Jan-11,January,2022,Phenacetin,N02BE,368,37,0,Low,16.16,SUP010,43,8
2022-Jan-11,January,2022,Diazepam,N05B,190,31,0,High,7.37,SUP001,22,5
2022-Jan-11,January,2022,Alprazolam,N05B,150,27,0,Low,17.95,SUP005,66,4
2022-Jan-11,January,2022,Zolpidem,N05C,276,21,0,Low,11.42,SUP003,33,12
2022-Jan-11,January,2022,Eszopiclone,N05C,268,47,0,Low,8.82,SUP006,57,4
2022-Jan-11,January,2022,Salbutamol,R03,471,8,0,Medium,15.8,SUP003,52,57
2022-Jan-11,January,2022,Formoterol,R03,84,39,0,High,16.49,SUP010,99,1
2022-Jan-11,January,2022,Budesonide,R03,157,17,0,Low,7.64,SUP001,78,8
2022-Jan-11,January,2022,Loratadine,R06,252,13,0,High,14.02,SUP004,85,18
2022-Jan-11,January,2022,Cetirizine,R06,193,19,0,High,5.85,SUP003,77,9
2022-Jan-11,January,2022,Diphenhydramine,R06,312,14,0,Medium,10.75,SUP003,74,21
2022-Jan-11,January,2022,Amoxicillin,J01C,306,25,0,High,9.12,SUP003,45,11
2022-Jan-11,January,2022,Penicillin,J01C,74,34,0,Low,5.44,SUP005,57,1
2022-Jan-11,January,2022,Cefalexin,J01C,58,9,0,Low,4.14,SUP004,41,5
2022-Jan-11,January,2022,Ceftriaxone,J01D,409,11,0,High,7.44,SUP002,43,36
2022-Jan-11,January,2022,Cefixime,J01D,215,22,0,Medium,4.88,SUP004,66,8
2022-Jan-11,January,2022,Atorvastatin,C10A,391,9,0,High,16.88,SUP010,89,42
2022-Jan-11,January,2022,Rosuvastatin,C10A,265,19,0,Low,11.7,SUP003,100,12
2022-Jan-11,January,2022,Metformin,A10B,469,46,0,High,19.23,SUP008,87,9
2022-Jan-11,January,2022,Gliclazide,A10B,409,39,0,Low,19.07,SUP005,39,9
2022-Jan-11,January,2022,Sitagliptin,A10B,68,7,0,High,16.32,SUP010,95,8
2022-Jan-11,January,2022,Ethinylestradiol,G03A,446,29,0,Low,17.59,SUP004,25,14
2022-Jan-11,January,2022,Levonorgestrel,G03A,364,25,0,Medium,7.47,SUP003,49,13
2022-Jan-11,January,2022,Methotrexate,L04A,450,32,0,High,0.86,SUP007,99,13
2022-Jan-11,January,2022,Cyclosporine,L04A,133,30,0,Medium,1.72,SUP003,63,3
2022-Jan-12,January,2022,Diclofenac,M01AB,207,41,0,Low,9.32,SUP009,22,4
2022-Jan-12,January,2022,Ketoprofen,M01AB,396,31,0,Low,2.03,SUP010,50,11
2022-Jan-12,January,2022,Naproxen,M01AB,246,17,0,Medium,15.45,SUP010,92,13
2022-Jan-12,January,2022,Ibuprofen,M01AE,391,46,0,High,19.52,SUP004,61,7
2022-Jan-12,January,2022,Dexibuprofen,M01AE,422,14,0,Low,4.52,SUP002,44,29
2022-Jan-12,January,2022,Aspirin,N02BA,323,6,0,High,15.52,SUP004,58,52
2022-Jan-12,January,2022,Diflunisal,N02BA,272,7,0,Medium,8.52,SUP005,71,37
2022-Jan-12,January,2022,Paracetamol,N02BE,478,38,0,Low,18.48,SUP005,95,11
2022-Jan-12,January,2022,Phenacetin,N02BE,170,27,0,High,14.5,SUP002,97,5
2022-Jan-12,January,2022,Diazepam,N05B,217,20,0,Medium,17.09,SUP004,59,9
2022-Jan-12,January,2022,Alprazolam,N05B,242,30,0,Medium,15.27,SUP002,68,7
2022-Jan-12,January,2022,Zolpidem,N05C,391,28,0,Medium,13.48,SUP001,62,12
2022-Jan-12,January,2022,Eszopiclone,N05C,137,22,0,Low,9.58,SUP008,85,5
2022-Jan-12,January,2022,Salbutamol,R03,272,44,0,High,12.44,SUP010,47,5
2022-Jan-12,January,2022,Formoterol,R03,81,23,0,High,15.16,SUP005,95,2
2022-Jan-12,January,2022,Budesonide,R03,447,39,0,Low,17.96,SUP004,99,10
2022-Jan-12,January,2022,Loratadine,R06,495,6,0,Low,9.39,SUP006,73,81
2022-Jan-12,January,2022,Cetirizine,R06,492,30,0,Medium,3.77,SUP010,26,15
2022-Jan-12,January,2022,Diphenhydramine,R06,178,49,0,High,4.12,SUP007,28,2
2022-Jan-12,January,2022,Amoxicillin,J01C,454,8,0,Medium,18.76,SUP005,50,55
2022-Jan-12,January,2022,Penicillin,J01C,57,15,0,High,10.32,SUP008,82,2
2022-Jan-12,January,2022,Cefalexin,J01C,271,38,0,Low,7.65,SUP005,26,6
2022-Jan-12,January,2022,Ceftriaxone,J01D,120,37,0,Low,14.84,SUP008,80,2
2022-Jan-12,January,2022,Cefixime,J01D,340,7,0,High,2.31,SUP002,43,47
2022-Jan-12,January,2022,Atorvastatin,C10A,462,39,0,High,14.78,SUP004,78,10
2022-Jan-12,January,2022,Rosuvastatin,C10A,418,35,0,High,9.94,SUP007,78,10
2022-Jan-12,January,2022,Metformin,A10B,73,25,0,Low,6.05,SUP004,89,1
2022-Jan-12,January,2022,Gliclazide,A10B,202,7,0,Low,5.64,SUP005,62,27
2022-Jan-12,January,2022,Sitagliptin,A10B,293,45,0,Medium,7.25,SUP004,39,5
2022-Jan-12,January,2022,Ethinylestradiol,G03A,152,5,0,Low,4.19,SUP007,64,29
2022-Jan-12,January,2022,Levonorgestrel,G03A,127,23,0,High,19.7,SUP010,46,4
2022-Jan-12,January,2022,Methotrexate,L04A,285,32,0,Medium,2.7,SUP008,49,7
2022-Jan-12,January,2022,Cyclosporine,L04A,199,22,0,Medium,14.39,SUP002,67,8
2022-Jan-13,January,2022,Diclofenac,M01AB,500,13,0,Low,15.99,SUP009,70,37
2022-Jan-13,January,2022,Ketoprofen,M01AB,425,5,0,High,10.2,SUP001,24,84
2022-Jan-13,January,2022,Naproxen,M01AB,292,48,0,High,10.51,SUP003,45,5
2022-Jan-13,January,2022,Ibuprofen,M01AE,305,6,0,Medium,17.77,SUP001,21,49
2022-Jan-13,January,2022,Dexibuprofen,M01AE,315,6,0,Medium,14.81,SUP005,37,51
2022-Jan-13,January,2022,Aspirin,N02BA,450,9,0,Medium,2.33,SUP005,37,49
2022-Jan-13,January,2022,Diflunisal,N02BA,226,40,0,Medium,15.36,SUP007,30,4
2022-Jan-13,January,2022,Paracetamol,N02BE,391,29,0,Medium,4.99,SUP001,71,12
2022-Jan-13,January,2022,Phenacetin,N02BE,198,25,0,High,4,SUP005,44,6
2022-Jan-13,January,2022,Diazepam,N05B,385,18,0,Medium,11.27,SUP005,32,20
2022-Jan-13,January,2022,Alprazolam,N05B,359,20,0,Medium,12.88,SUP004,95,16
2022-Jan-13,January,2022,Zolpidem,N05C,297,43,0,Medium,8.01,SUP006,77,5
2022-Jan-13,January,2022,Eszopiclone,N05C,83,45,0,Medium,4.62,SUP003,23,0
2022-Jan-13,January,2022,Salbutamol,R03,376,26,0,Low,5.21,SUP001,22,13
2022-Jan-13,January,2022,Formoterol,R03,211,30,0,Medium,17.62,SUP010,78,6
2022-Jan-13,January,2022,Budesonide,R03,157,10,0,High,5.91,SUP002,76,14
2022-Jan-13,January,2022,Loratadine,R06,301,17,0,Medium,19.63,SUP007,76,16
2022-Jan-13,January,2022,Cetirizine,R06,135,6,0,Medium,9.56,SUP003,37,21
2022-Jan-13,January,2022,Diphenhydramine,R06,230,28,0,Low,13.28,SUP005,24,7
2022-Jan-13,January,2022,Amoxicillin,J01C,352,44,0,Medium,18.84,SUP001,80,7
2022-Jan-13,January,2022,Penicillin,J01C,426,40,0,High,1.6,SUP008,96,9
2022-Jan-13,January,2022,Cefalexin,J01C,55,34,0,High,18.48,SUP005,64,0
2022-Jan-13,January,2022,Ceftriaxone,J01D,159,12,0,Low,7.94,SUP001,45,12
2022-Jan-13,January,2022,Cefixime,J01D,163,38,0,Low,6.94,SUP004,90,3
2022-Jan-13,January,2022,Atorvastatin,C10A,91,17,0,High,7.93,SUP009,85,4
2022-Jan-13,January,2022,Rosuvastatin,C10A,463,27,0,Medium,18.47,SUP009,58,16
2022-Jan-13,January,2022,Metformin,A10B,444,21,0,High,9.14,SUP003,54,20
2022-Jan-13,January,2022,Gliclazide,A10B,382,27,0,High,16.76,SUP004,59,13
2022-Jan-13,January,2022,Sitagliptin,A10B,277,35,0,High,12.57,SUP006,29,6
2022-Jan-13,January,2022,Ethinylestradiol,G03A,373,31,0,Low,18.81,SUP010,67,11
2022-Jan-13,January,2022,Levonorgestrel,G03A,153,20,0,Low,10.23,SUP004,42,6
2022-Jan-13,January,2022,Methotrexate,L04A,344,41,0,Medium,16.16,SUP001,94,7
2022-Jan-13,January,2022,Cyclosporine,L04A,471,36,0,Low,3.02,SUP004,69,12
2022-Jan-14,January,2022,Diclofenac,M01AB,487,18,0,Low,10.59,SUP004,78,26
2022-Jan-14,January,2022,Ketoprofen,M01AB,286,17,0,High,5.32,SUP003,93,15
2022-Jan-14,January,2022,Naproxen,M01AB,338,33,0,Medium,13.46,SUP008,23,9
2022-Jan-14,January,2022,Ibuprofen,M01AE,483,38,0,High,13.46,SUP007,71,11
2022-Jan-14,January,2022,Dexibuprofen,M01AE,481,47,0,Low,15.24,SUP008,41,9
2022-Jan-14,January,2022,Aspirin,N02BA,196,38,0,Medium,5.06,SUP010,94,4
2022-Jan-14,January,2022,Diflunisal,N02BA,268,36,0,High,12.86,SUP005,100,6
2022-Jan-14,January,2022,Paracetamol,N02BE,300,38,0,Low,4.09,SUP004,68,6
2022-Jan-14,January,2022,Phenacetin,N02BE,128,19,0,High,1.31,SUP007,56,5
2022-Jan-14,January,2022,Diazepam,N05B,64,13,0,Low,0.94,SUP001,54,3
2022-Jan-14,January,2022,Alprazolam,N05B,107,6,0,High,8.75,SUP009,57,16
2022-Jan-14,January,2022,Zolpidem,N05C,138,45,0,Medium,16.94,SUP003,76,2
2022-Jan-14,January,2022,Eszopiclone,N05C,437,45,0,Low,3.96,SUP009,21,8
2022-Jan-14,January,2022,Salbutamol,R03,426,24,0,Low,13.15,SUP003,34,16
2022-Jan-14,January,2022,Formoterol,R03,330,14,0,Low,1.09,SUP003,82,22
2022-Jan-14,January,2022,Budesonide,R03,239,21,0,Low,14.2,SUP005,99,10
2022-Jan-14,January,2022,Loratadine,R06,316,9,0,High,11.09,SUP004,28,34
2022-Jan-14,January,2022,Cetirizine,R06,251,18,0,High,2.16,SUP009,67,12
2022-Jan-14,January,2022,Diphenhydramine,R06,142,6,0,High,6.36,SUP002,58,22
2022-Jan-14,January,2022,Amoxicillin,J01C,358,37,0,High,19.32,SUP003,86,8
2022-Jan-14,January,2022,Penicillin,J01C,271,48,0,Medium,1.27,SUP004,29,4
2022-Jan-14,January,2022,Cefalexin,J01C,59,31,0,Medium,9.87,SUP001,45,0
2022-Jan-14,January,2022,Ceftriaxone,J01D,67,41,0,High,12.01,SUP004,32,0
2022-Jan-14,January,2022,Cefixime,J01D,429,44,0,High,11.87,SUP010,97,8
2022-Jan-14,January,2022,Atorvastatin,C10A,70,37,0,High,11.9,SUP002,99,0
2022-Jan-14,January,2022,Rosuvastatin,C10A,56,38,0,Low,17.53,SUP004,29,0
2022-Jan-14,January,2022,Metformin,A10B,162,5,0,Low,14.4,SUP009,60,31
2022-Jan-14,January,2022,Gliclazide,A10B,296,14,0,Low,2.33,SUP003,93,20
2022-Jan-14,January,2022,Sitagliptin,A10B,60,21,0,Medium,13.22,SUP005,79,1
2022-Jan-14,January,2022,Ethinylestradiol,G03A,237,21,0,High,2.69,SUP008,38,10
2022-Jan-14,January,2022,Levonorgestrel,G03A,53,11,0,Medium,17.16,SUP008,54,3
2022-Jan-14,January,2022,Methotrexate,L04A,387,42,0,High,11.45,SUP003,99,8
2022-Jan-14,January,2022,Cyclosporine,L04A,334,19,0,High,1.52,SUP008,96,16
2022-Jan-15,January,2022,Diclofenac,M01AB,431,5,0,Low,6.23,SUP003,25,85
2022-Jan-15,January,2022,Ketoprofen,M01AB,221,40,0,Medium,18.96,SUP001,83,4
2022-Jan-15,January,2022,Naproxen,M01AB,181,10,0,Low,18.58,SUP005,100,17
2022-Jan-15,January,2022,Ibuprofen,M01AE,382,44,0,High,20,SUP005,65,7
2022-Jan-15,January,2022,Dexibuprofen,M01AE,432,24,0,Medium,17.6,SUP009,78,17
2022-Jan-15,January,2022,Aspirin,N02BA,142,12,0,Medium,9.37,SUP010,29,10
2022-Jan-15,January,2022,Diflunisal,N02BA,427,11,0,Medium,12.56,SUP001,80,37
2022-Jan-15,January,2022,Paracetamol,N02BE,393,8,0,Low,14.84,SUP007,38,48
2022-Jan-15,January,2022,Phenacetin,N02BE,320,40,0,Medium,2.45,SUP009,81,7
2022-Jan-15,January,2022,Diazepam,N05B,462,29,0,Medium,16.65,SUP007,41,14
2022-Jan-15,January,2022,Alprazolam,N05B,158,25,0,Medium,7.57,SUP008,61,5
2022-Jan-15,January,2022,Zolpidem,N05C,494,40,0,Medium,0.63,SUP008,44,11
2022-Jan-15,January,2022,Eszopiclone,N05C,105,37,0,Low,0.92,SUP010,38,1
2022-Jan-15,January,2022,Salbutamol,R03,270,38,0,Medium,6.13,SUP010,32,6
2022-Jan-15,January,2022,Formoterol,R03,448,13,0,High,16.99,SUP008,97,33
2022-Jan-15,January,2022,Budesonide,R03,378,42,0,Medium,12.25,SUP004,43,8
2022-Jan-15,January,2022,Loratadine,R06,137,33,0,Medium,14.05,SUP008,86,3
2022-Jan-15,January,2022,Cetirizine,R06,263,36,0,Medium,17.34,SUP004,38,6
2022-Jan-15,January,2022,Diphenhydramine,R06,247,19,0,Low,9.65,SUP010,43,12
2022-Jan-15,January,2022,Amoxicillin,J01C,500,5,0,Low,16.28,SUP001,29,99
2022-Jan-15,January,2022,Penicillin,J01C,328,11,0,Low,0.77,SUP002,90,28
2022-Jan-15,January,2022,Cefalexin,J01C,458,7,0,High,1.43,SUP009,82,64
2022-Jan-15,January,2022,Ceftriaxone,J01D,177,24,0,Medium,11.84,SUP010,66,6
2022-Jan-15,January,2022,Cefixime,J01D,362,22,0,High,14.69,SUP005,32,15
2022-Jan-15,January,2022,Atorvastatin,C10A,131,38,0,Medium,19.9,SUP001,43,2
2022-Jan-15,January,2022,Rosuvastatin,C10A,485,44,0,Low,8.13,SUP004,45,10
2022-Jan-15,January,2022,Metformin,A10B,287,5,0,Medium,9.73,SUP005,98,56
2022-Jan-15,January,2022,Gliclazide,A10B,455,36,0,Medium,8.46,SUP001,83,11
2022-Jan-15,January,2022,Sitagliptin,A10B,481,44,0,High,8.11,SUP001,27,9
2022-Jan-15,January,2022,Ethinylestradiol,G03A,96,41,0,Low,16.56,SUP001,52,1
2022-Jan-15,January,2022,Levonorgestrel,G03A,492,32,0,High,17.12,SUP003,89,14
2022-Jan-15,January,2022,Methotrexate,L04A,345,35,0,Medium,6.05,SUP004,87,8
2022-Jan-15,January,2022,Cyclosporine,L04A,201,9,0,Low,3.67,SUP008,46,21
2022-Jan-16,January,2022,Diclofenac,M01AB,456,39,0,Medium,7.31,SUP007,78,10
2022-Jan-16,January,2022,Ketoprofen,M01AB,478,10,0,Medium,19.68,SUP007,23,46
2022-Jan-16,January,2022,Naproxen,M01AB,339,12,0,High,3.6,SUP001,74,27
2022-Jan-16,January,2022,Ibuprofen,M01AE,54,31,0,Medium,12.76,SUP001,39,0
2022-Jan-16,January,2022,Dexibuprofen,M01AE,336,18,0,High,0.87,SUP010,90,17
2022-Jan-16,January,2022,Aspirin,N02BA,295,21,0,High,19.58,SUP010,60,13
2022-Jan-16,January,2022,Diflunisal,N02BA,349,20,0,Low,17.96,SUP009,67,16
2022-Jan-16,January,2022,Paracetamol,N02BE,130,10,0,Medium,9.62,SUP001,88,12
2022-Jan-16,January,2022,Phenacetin,N02BE,434,35,0,Low,10.97,SUP008,83,11
2022-Jan-16,January,2022,Diazepam,N05B,469,20,0,Low,3.86,SUP003,83,22
2022-Jan-16,January,2022,Alprazolam,N05B,194,24,0,Low,18.91,SUP005,69,7
2022-Jan-16,January,2022,Zolpidem,N05C,379,15,0,Low,19.81,SUP010,100,24
2022-Jan-16,January,2022,Eszopiclone,N05C,365,19,0,Medium,18.11,SUP008,67,18
2022-Jan-16,January,2022,Salbutamol,R03,97,8,0,Low,4.83,SUP004,39,11
2022-Jan-16,January,2022,Formoterol,R03,373,24,0,Low,10.53,SUP007,73,14
2022-Jan-16,January,2022,Budesonide,R03,492,44,0,High,9.8,SUP002,37,10
2022-Jan-16,January,2022,Loratadine,R06,459,7,0,High,4.17,SUP008,70,64
2022-Jan-16,January,2022,Cetirizine,R06,221,49,0,High,5.21,SUP006,84,3
2022-Jan-16,January,2022,Diphenhydramine,R06,429,21,0,Medium,3.36,SUP004,48,19
2022-Jan-16,January,2022,Amoxicillin,J01C,91,15,0,Medium,15.45,SUP010,40,5
2022-Jan-16,January,2022,Penicillin,J01C,285,50,0,Low,19.34,SUP008,44,4
2022-Jan-16,January,2022,Cefalexin,J01C,262,50,0,High,7.25,SUP007,67,4
2022-Jan-16,January,2022,Ceftriaxone,J01D,455,44,0,High,3.18,SUP005,87,9
2022-Jan-16,January,2022,Cefixime,J01D,446,13,0,Low,15.96,SUP003,52,33
2022-Jan-16,January,2022,Atorvastatin,C10A,263,28,0,Medium,16.85,SUP003,37,8
2022-Jan-16,January,2022,Rosuvastatin,C10A,323,44,0,Low,14.54,SUP004,87,6
2022-Jan-16,January,2022,Metformin,A10B,59,29,0,Medium,4.74,SUP009,70,1
2022-Jan-16,January,2022,Gliclazide,A10B,361,12,0,High,13.29,SUP005,45,29
2022-Jan-16,January,2022,Sitagliptin,A10B,311,7,0,High,0.86,SUP008,79,43
2022-Jan-16,January,2022,Ethinylestradiol,G03A,132,31,0,High,15.25,SUP005,43,3
2022-Jan-16,January,2022,Levonorgestrel,G03A,428,35,0,Low,1.47,SUP010,54,11
2022-Jan-16,January,2022,Methotrexate,L04A,117,23,0,Low,0.73,SUP008,38,4
2022-Jan-16,January,2022,Cyclosporine,L04A,76,18,0,Low,5.31,SUP006,53,3
2022-Jan-17,January,2022,Diclofenac,M01AB,159,8,0,Medium,6.04,SUP010,48,18
2022-Jan-17,January,2022,Ketoprofen,M01AB,421,49,0,Low,3.33,SUP002,37,7
2022-Jan-17,January,2022,Naproxen,M01AB,119,17,0,Low,15.33,SUP009,61,6
2022-Jan-17,January,2022,Ibuprofen,M01AE,171,12,0,Low,5.22,SUP004,26,13
2022-Jan-17,January,2022,Dexibuprofen,M01AE,175,41,0,High,5.55,SUP001,96,3
2022-Jan-17,January,2022,Aspirin,N02BA,144,44,0,Medium,12.16,SUP007,86,2
2022-Jan-17,January,2022,Diflunisal,N02BA,375,19,0,Low,13.5,SUP006,72,18
2022-Jan-17,January,2022,Paracetamol,N02BE,99,33,0,High,14.96,SUP002,68,2
2022-Jan-17,January,2022,Phenacetin,N02BE,296,11,0,High,11.78,SUP003,21,25
2022-Jan-17,January,2022,Diazepam,N05B,251,35,0,Low,12.56,SUP010,31,6
2022-Jan-17,January,2022,Alprazolam,N05B,381,45,0,High,2.68,SUP001,76,7
2022-Jan-17,January,2022,Zolpidem,N05C,314,30,0,Low,16,SUP008,42,9
2022-Jan-17,January,2022,Eszopiclone,N05C,154,30,0,High,15.38,SUP004,68,4
2022-Jan-17,January,2022,Salbutamol,R03,474,45,0,Low,11.4,SUP007,46,9
2022-Jan-17,January,2022,Formoterol,R03,285,49,0,Medium,5.26,SUP003,100,4
2022-Jan-17,January,2022,Budesonide,R03,479,41,0,High,6.23,SUP004,22,10
2022-Jan-17,January,2022,Loratadine,R06,239,42,0,Low,19.81,SUP004,89,4
2022-Jan-17,January,2022,Cetirizine,R06,215,50,0,Medium,15.06,SUP002,78,3
2022-Jan-17,January,2022,Diphenhydramine,R06,386,47,0,Medium,4.07,SUP004,37,7
2022-Jan-17,January,2022,Amoxicillin,J01C,417,8,0,Medium,13.04,SUP006,29,51
2022-Jan-17,January,2022,Penicillin,J01C,127,43,0,Low,15.33,SUP002,82,1
2022-Jan-17,January,2022,Cefalexin,J01C,132,21,0,High,8.7,SUP006,44,5
2022-Jan-17,January,2022,Ceftriaxone,J01D,254,18,0,Low,9.23,SUP003,68,13
2022-Jan-17,January,2022,Cefixime,J01D,349,40,0,High,12.81,SUP010,62,7
2022-Jan-17,January,2022,Atorvastatin,C10A,182,16,0,High,12.22,SUP009,23,10
2022-Jan-17,January,2022,Rosuvastatin,C10A,215,44,0,Medium,15.55,SUP008,96,3
2022-Jan-17,January,2022,Metformin,A10B,484,17,0,Low,19.79,SUP007,58,27
2022-Jan-17,January,2022,Gliclazide,A10B,188,9,0,Medium,12.62,SUP001,35,19
2022-Jan-17,January,2022,Sitagliptin,A10B,347,45,0,Low,15.06,SUP007,80,6
2022-Jan-17,January,2022,Ethinylestradiol,G03A,366,36,0,Medium,13.91,SUP004,32,9
2022-Jan-17,January,2022,Levonorgestrel,G03A,203,44,0,High,8.1,SUP001,73,3
2022-Jan-17,January,2022,Methotrexate,L04A,496,33,0,Medium,1.28,SUP001,64,14
2022-Jan-17,January,2022,Cyclosporine,L04A,309,39,0,Low,15.81,SUP001,38,6
2022-Jan-18,January,2022,Diclofenac,M01AB,318,24,0,High,17.11,SUP002,34,12
2022-Jan-18,January,2022,Ketoprofen,M01AB,310,20,0,Medium,5.2,SUP004,30,14
2022-Jan-18,January,2022,Naproxen,M01AB,321,11,0,Low,19.69,SUP008,34,28
2022-Jan-18,January,2022,Ibuprofen,M01AE,430,28,0,Low,18.12,SUP003,98,14
2022-Jan-18,January,2022,Dexibuprofen,M01AE,256,43,0,Medium,5.22,SUP007,84,4
2022-Jan-18,January,2022,Aspirin,N02BA,486,49,0,High,12.24,SUP003,76,8
2022-Jan-18,January,2022,Diflunisal,N02BA,124,28,0,Medium,13.13,SUP003,29,3
2022-Jan-18,January,2022,Paracetamol,N02BE,88,6,0,Medium,2.46,SUP008,62,13
2022-Jan-18,January,2022,Phenacetin,N02BE,237,8,0,Medium,15.19,SUP005,95,28
2022-Jan-18,January,2022,Diazepam,N05B,153,13,0,Low,14.15,SUP005,20,10
2022-Jan-18,January,2022,Alprazolam,N05B,92,24,0,Low,0.5,SUP008,60,2
2022-Jan-18,January,2022,Zolpidem,N05C,346,15,0,Low,16.5,SUP008,36,22
2022-Jan-18,January,2022,Eszopiclone,N05C,340,20,0,Low,4.69,SUP010,38,16
2022-Jan-18,January,2022,Salbutamol,R03,379,41,0,Low,12.27,SUP009,68,8
2022-Jan-18,January,2022,Formoterol,R03,449,15,0,High,3.4,SUP003,62,28
2022-Jan-18,January,2022,Budesonide,R03,460,28,0,High,8.51,SUP010,39,15
2022-Jan-18,January,2022,Loratadine,R06,212,35,0,Low,18.64,SUP007,23,5
2022-Jan-18,January,2022,Cetirizine,R06,410,8,0,Medium,4.48,SUP006,73,50
2022-Jan-18,January,2022,Diphenhydramine,R06,315,31,0,Medium,9.15,SUP009,36,9
2022-Jan-18,January,2022,Amoxicillin,J01C,228,22,0,High,0.95,SUP008,49,9
2022-Jan-18,January,2022,Penicillin,J01C,294,46,0,Low,7.79,SUP008,28,5
2022-Jan-18,January,2022,Cefalexin,J01C,402,27,0,Medium,1.81,SUP001,51,13
2022-Jan-18,January,2022,Ceftriaxone,J01D,337,41,0,High,16.44,SUP007,88,7
2022-Jan-18,January,2022,Cefixime,J01D,413,43,0,High,10.82,SUP001,29,8
